CustomerId,Country,SupportRepId,TotalSpent,NumInvoices,NumTracks,AvgInvoiceValue,FavoriteGenre,FirstPurchase,LastPurchase,RecencyDays,TenureDays,RecencyScore
604,Belgium,4,4.16,2,4,2.08,Rock,2022-03-07,2024-05-15,230,800,0
605,USA,5,8.02,3,8,2.67,Pop,2017-07-26,2020-03-04,1763,952,2
606,Austria,4,61.41,13,59,4.72,Rock,2017-08-24,2020-07-02,1643,1043,2
607,Italy,4,33.96,9,25,3.77,Classical,2021-02-18,2023-04-11,630,782,1
608,India,5,26.75,7,26,3.82,Latin,2020-05-17,2023-02-15,685,1004,1
609,Czech Republic,3,17.83,6,18,2.97,Rock,2018-03-06,2020-12-06,1486,1006,2
610,USA,3,22.1,4,16,5.52,Classical,2021-02-04,2023-04-02,639,787,1
611,Italy,5,55.76,16,49,3.48,R&B/Soul,2019-07-01,2022-05-20,956,1054,2
612,USA,5,1.04,1,1,1.04,Metal,2024-08-01,2024-12-22,9,143,0
613,Portugal,4,30.49,8,30,3.81,Reggae,2018-09-23,2021-04-10,1361,930,2
614,Czech Republic,3,25.78,8,22,3.22,Blues,2018-09-24,2021-02-14,1416,874,2
615,USA,3,4.18,1,4,4.18,Rock,2017-12-27,2020-01-15,1812,749,2
616,Czech Republic,3,13.3,5,13,2.66,Metal,2018-09-14,2021-06-15,1295,1005,2
617,Austria,5,5.38,1,5,5.38,Pop,2022-02-23,2024-05-22,223,819,0
618,Hungary,4,2.12,2,2,1.06,Reggae,2021-12-01,2024-10-11,81,1045,0
619,United Kingdom,3,1.06,1,1,1.06,Metal,2022-10-27,2023-09-18,470,326,1
620,United Kingdom,3,6.32,2,6,3.16,Latin,2019-06-15,2022-04-25,981,1045,2
621,Canada,3,12.56,6,12,2.09,Rock,2019-05-17,2021-09-21,1197,858,2
622,United Kingdom,3,6.04,2,6,3.02,Rock,2017-10-21,2020-07-26,1619,1009,2
623,Canada,5,29.28,7,28,4.18,Rock,2021-06-18,2024-06-03,211,1081,0
624,Czech Republic,4,16.88,5,15,3.38,R&B/Soul,2019-03-01,2020-04-18,1718,414,2
625,India,4,16.28,4,15,4.07,Alternative & Punk,2021-12-12,2024-04-09,266,849,0
626,Netherlands,3,1.98,1,2,1.98,Alternative & Punk,2018-09-13,2021-02-25,1405,896,2
627,USA,4,45.94,12,44,3.83,Rock,2017-12-20,2020-12-06,1486,1082,2
628,Germany,5,12.59,2,11,6.3,Blues,2019-06-03,2021-12-22,1105,933,2
629,Portugal,3,6.32,4,6,1.58,Pop,2018-03-23,2020-07-02,1643,832,2
630,France,5,52.88,18,51,2.94,Hip Hop/Rap,2020-02-10,2022-12-06,756,1030,2
631,United Kingdom,5,12.6,4,11,3.15,Blues,2020-06-09,2022-08-03,881,785,2
632,USA,5,12.49,5,12,2.5,Rock,2019-11-27,2022-08-07,877,984,2
633,USA,4,41.37,11,40,3.76,Rock,2020-12-30,2023-12-16,381,1081,1
634,Canada,3,10.35,2,10,5.18,Rock,2020-11-29,2023-11-08,419,1074,1
635,United Kingdom,4,31.98,7,31,4.57,Rock,2017-07-09,2020-04-28,1708,1024,2
636,USA,5,21.08,8,20,2.64,Rock,2019-11-19,2022-04-07,999,870,2
637,USA,3,49.98,20,48,2.5,Rock,2019-09-03,2022-03-30,1007,939,2
638,Brazil,5,25.51,8,25,3.19,Rock,2019-08-30,2022-06-09,936,1014,2
639,Canada,4,31.52,8,30,3.94,Rock,2021-09-23,2023-08-28,491,704,1
640,France,5,33.39,9,33,3.71,Rock,2019-06-03,2022-03-15,1022,1016,2
641,United Kingdom,3,4.38,2,4,2.19,Rock,2019-04-06,2020-02-24,1772,324,2
642,USA,3,31.03,10,30,3.1,Rock,2021-12-19,2023-12-15,382,726,1
643,Brazil,4,26.1,5,25,5.22,Rock,2021-05-31,2023-07-22,528,782,1
644,USA,4,58.74,15,53,3.92,Blues,2019-07-12,2022-03-25,1012,987,2
645,Italy,3,27.13,9,26,3.01,Rock,2020-12-06,2023-11-24,403,1083,1
646,USA,5,2.16,2,2,1.08,Pop,2019-11-13,2021-06-14,1296,579,2
647,Italy,4,27.07,7,22,3.87,Jazz,2019-05-10,2021-12-15,1112,950,2
648,Brazil,3,7.94,4,8,1.98,Alternative & Punk,2019-04-16,2020-12-19,1473,613,2
649,Belgium,5,58.38,13,44,4.49,Classical,2022-02-08,2024-08-14,139,918,0
650,Finland,3,29.65,10,26,2.97,R&B/Soul,2020-11-24,2023-10-23,435,1063,1
651,USA,4,1.91,1,2,1.91,Metal,2022-07-20,2023-09-25,463,432,1
652,Czech Republic,3,22.19,7,21,3.17,Reggae,2020-05-29,2023-01-27,704,973,1
653,France,4,7.84,2,7,3.92,Blues,2022-09-02,2024-06-23,191,660,0
654,Ireland,5,40.08,14,38,2.86,Latin,2021-08-18,2024-04-15,260,971,0
655,USA,5,6.97,2,7,3.49,Rock,2020-11-26,2023-06-04,576,920,1
656,Canada,3,1.06,1,1,1.06,Alternative & Punk,2020-03-22,2021-07-10,1270,475,2
657,Brazil,5,22.11,8,19,2.76,Blues,2021-10-07,2024-05-29,216,965,0
658,Denmark,4,11.27,4,11,2.82,Metal,2017-06-29,2020-01-04,1823,919,2
659,Ireland,4,22.86,5,20,4.57,R&B/Soul,2017-12-06,2020-11-22,1500,1082,2
660,Germany,5,27.39,13,26,2.11,Rock,2021-12-26,2024-12-16,15,1086,0
661,France,3,26.9,7,26,3.84,Latin,2020-09-17,2023-04-14,627,939,1
662,Portugal,4,14.29,7,14,2.04,Hip Hop/Rap,2021-10-11,2024-08-20,133,1044,0
663,USA,4,17.85,3,17,5.95,Latin,2020-06-18,2023-03-07,665,992,1
664,Germany,5,23.79,9,23,2.64,Reggae,2020-10-19,2023-09-08,480,1054,1
665,USA,5,29.1,6,28,4.85,Hip Hop/Rap,2020-05-19,2022-08-13,871,816,2
666,Canada,4,30.27,7,29,4.32,Alternative & Punk,2019-12-29,2022-05-23,953,876,2
667,Ireland,3,14.42,4,14,3.61,Rock,2020-01-02,2022-10-13,810,1015,2
668,USA,3,17.84,9,17,1.98,Metal,2020-01-24,2022-07-30,885,918,2
669,Belgium,5,16.65,4,16,4.16,Alternative & Punk,2020-06-01,2023-02-15,685,989,1
670,Canada,4,25.71,8,19,3.21,Classical,2018-10-06,2021-07-09,1271,1007,2
671,France,5,9.69,3,9,3.23,Rock,2021-03-21,2024-02-06,329,1052,0
672,USA,3,29.35,9,28,3.26,Latin,2020-12-16,2023-05-30,581,895,1
673,USA,3,64.25,20,62,3.21,Rock,2021-12-30,2024-07-18,166,931,0
674,Germany,3,26.42,7,25,3.77,Rock,2021-12-17,2023-04-16,625,485,1
675,Canada,3,23.41,7,23,3.34,Alternative & Punk,2017-05-13,2020-03-30,1737,1052,2
676,Norway,4,33.8,10,33,3.38,Rock,2022-03-13,2024-09-17,105,919,0
677,Canada,4,9.7,4,9,2.43,Pop,2020-09-10,2023-04-10,631,942,1
678,Czech Republic,4,30.52,5,29,6.1,Alternative & Punk,2019-09-04,2021-11-07,1150,795,2
679,Portugal,4,45.5,8,44,5.69,Rock,2019-05-30,2021-08-15,1234,808,2
680,Portugal,3,8.11,2,8,4.06,Alternative & Punk,2021-11-07,2023-02-02,698,452,1
681,Other,3,38.92,11,32,3.54,Jazz,2017-11-18,2020-09-19,1564,1036,2
682,Netherlands,3,45.99,8,34,5.75,Classical,2021-11-15,2024-09-21,101,1041,0
683,India,4,29.59,12,28,2.47,Hip Hop/Rap,2019-02-23,2022-02-19,1046,1092,2
684,United Kingdom,5,16.96,5,16,3.39,Rock,2020-02-20,2023-01-24,707,1069,1
685,France,4,20.41,7,20,2.92,Rock,2018-08-03,2021-01-29,1432,910,2
686,Canada,3,17.89,3,16,5.96,Easy Listening,2018-10-16,2021-06-05,1305,963,2
687,Canada,5,19.66,5,18,3.93,Blues,2020-10-12,2023-06-06,574,967,1
688,United Kingdom,3,39.0,12,38,3.25,Rock,2021-06-21,2024-06-20,194,1095,0
689,Canada,3,1.18,1,1,1.18,Alternative & Punk,2023-03-10,2024-06-29,185,477,0
690,Canada,3,2.12,1,2,2.12,Metal,2018-12-11,2021-11-11,1146,1066,2
691,USA,4,6.1,3,6,2.03,Rock,2019-08-03,2020-11-10,1512,465,2
692,France,5,16.62,6,16,2.77,Pop,2018-10-20,2021-09-24,1194,1070,2
693,USA,5,5.11,3,5,1.7,Alternative & Punk,2020-12-18,2023-01-28,703,771,1
694,Other,3,7.46,1,7,7.46,Rock,2019-11-23,2022-02-25,1040,825,2
695,Brazil,3,9.95,2,10,4.98,Reggae,2019-10-27,2022-08-17,867,1025,2
696,USA,5,26.59,7,25,3.8,Rock,2017-12-28,2020-10-22,1531,1029,2
697,Other,5,17.04,2,15,8.52,R&B/Soul,2020-06-30,2023-01-12,719,926,1
698,Germany,3,1.15,1,1,1.15,Latin,2022-10-26,2022-12-11,751,46,2
699,Chile,4,27.74,6,22,4.62,Jazz,2018-03-17,2020-06-11,1664,817,2
700,India,3,12.63,4,12,3.16,Hip Hop/Rap,2022-05-07,2024-11-23,38,931,0
701,Finland,3,6.56,3,6,2.19,Pop,2021-08-23,2024-01-01,365,861,0
702,Other,4,27.01,12,26,2.25,Rock,2021-02-21,2023-11-15,412,997,1
703,Canada,4,16.81,6,16,2.8,Alternative & Punk,2022-04-13,2024-10-08,84,909,0
704,Canada,4,50.0,13,48,3.85,Metal,2019-08-29,2022-04-23,983,968,2
705,Canada,5,25.17,9,24,2.8,Rock,2020-04-02,2022-09-24,829,905,2
706,USA,5,2.95,2,3,1.48,Latin,2022-03-21,2023-07-28,522,494,1
707,Chile,5,28.91,9,28,3.21,Alternative & Punk,2017-08-03,2020-03-01,1766,941,2
708,Brazil,3,36.99,11,35,3.36,Latin,2019-07-29,2021-11-01,1156,826,2
709,USA,4,1.11,1,1,1.11,Rock,2021-07-27,2021-12-04,1123,130,2
710,Other,4,37.39,9,28,4.15,Classical,2021-05-19,2024-05-15,230,1092,0
711,Brazil,5,67.39,20,66,3.37,Rock,2021-07-06,2024-07-05,179,1095,0
712,France,3,15.39,7,15,2.2,Rock,2017-07-16,2020-07-14,1631,1094,2
713,USA,4,12.42,3,12,4.14,Rock,2019-03-12,2021-09-03,1215,906,2
714,Brazil,3,5.27,2,5,2.64,Reggae,2019-07-13,2021-07-20,1260,738,2
715,Portugal,4,16.96,5,15,3.39,Easy Listening,2019-05-06,2022-01-29,1067,999,2
716,France,4,1.12,1,1,1.12,Easy Listening,2022-01-30,2024-04-15,260,806,0
717,Canada,3,4.16,3,4,1.39,Rock,2020-11-10,2023-02-23,677,835,1
718,India,5,39.35,14,38,2.81,Latin,2018-03-08,2020-11-04,1518,972,2
719,Chile,3,26.22,9,25,2.91,Reggae,2020-11-19,2023-02-12,688,815,1
720,Canada,3,40.58,13,36,3.12,R&B/Soul,2021-03-01,2023-09-29,459,942,1
721,Canada,3,13.57,4,13,3.39,Metal,2020-08-29,2022-03-31,1006,579,2
722,Chile,5,9.18,3,8,3.06,R&B/Soul,2018-08-03,2020-03-22,1745,597,2
723,Other,3,2.16,2,2,1.08,Rock,2018-01-12,2020-06-01,1674,871,2
724,Portugal,5,14.27,5,14,2.85,Metal,2018-06-02,2020-07-23,1622,782,2
725,Portugal,5,40.08,9,39,4.45,Rock,2020-02-15,2023-02-11,689,1092,1
726,USA,5,5.27,3,5,1.76,Rock,2021-01-14,2022-10-14,809,638,2
727,Brazil,5,59.24,19,58,3.12,Metal,2020-06-29,2023-06-10,570,1076,1
728,USA,5,23.95,7,23,3.42,Rock,2021-08-25,2023-04-25,616,608,1
729,Portugal,5,6.93,3,7,2.31,Pop,2017-04-16,2020-03-24,1743,1073,2
730,Ireland,3,7.3,2,7,3.65,Pop,2019-10-29,2021-09-09,1209,681,2
731,Germany,4,50.29,7,37,7.18,Classical,2021-04-01,2024-02-09,326,1044,0
732,USA,3,0.89,1,1,0.89,Rock,2020-07-05,2022-11-30,762,878,2
733,USA,4,0.96,1,1,0.96,Rock,2019-10-12,2022-05-10,966,941,2
734,Brazil,4,5.19,3,5,1.73,Rock,2018-01-02,2020-03-29,1738,817,2
735,Canada,3,44.22,13,43,3.4,Reggae,2017-11-30,2020-10-13,1540,1048,2
736,Denmark,5,48.35,14,48,3.45,Rock,2021-08-07,2024-07-17,167,1075,0
737,Denmark,5,6.08,1,6,6.08,Latin,2022-03-22,2023-10-18,440,575,1
738,France,3,21.66,5,19,4.33,Easy Listening,2019-05-06,2021-04-09,1362,704,2
739,USA,4,38.17,12,38,3.18,Rock,2020-02-27,2022-10-18,805,964,2
740,USA,5,52.79,13,51,4.06,Rock,2018-07-23,2021-05-16,1325,1028,2
741,France,4,5.93,2,6,2.96,Rock,2020-07-08,2022-04-13,993,644,2
742,Canada,5,23.81,5,23,4.76,Rock,2017-07-18,2020-04-21,1715,1008,2
743,Portugal,4,3.89,1,3,3.89,Jazz,2019-03-04,2021-12-07,1120,1009,2
744,France,4,1.13,1,1,1.13,R&B/Soul,2023-08-16,2023-11-30,397,106,1
745,USA,5,18.75,8,18,2.34,Alternative & Punk,2018-03-19,2020-10-01,1552,927,2
746,Other,3,12.82,2,12,6.41,Reggae,2017-04-01,2020-02-25,1771,1060,2
747,Italy,5,5.3,3,5,1.77,Metal,2020-03-26,2023-01-11,720,1021,1
748,Netherlands,5,6.23,2,6,3.12,Reggae,2018-09-02,2020-09-29,1554,758,2
749,United Kingdom,3,8.14,3,7,2.71,Blues,2021-01-23,2023-02-28,672,766,1
750,Canada,5,13.85,6,14,2.31,Reggae,2020-12-09,2023-11-16,411,1072,1
751,United Kingdom,4,9.16,3,9,3.05,Metal,2018-12-16,2021-10-16,1172,1035,2
752,Brazil,3,28.06,9,27,3.12,Rock,2020-06-15,2023-05-30,581,1079,1
753,France,3,5.62,3,5,1.87,Latin,2020-12-27,2023-01-22,709,756,1
754,USA,4,0.92,1,1,0.92,Rock,2022-11-26,2023-09-12,476,290,1
755,Finland,4,6.22,1,5,6.22,Jazz,2022-11-23,2023-02-19,681,88,1
756,Brazil,3,20.66,7,18,2.95,R&B/Soul,2021-09-05,2024-07-26,158,1055,0
757,Germany,3,92.75,20,69,4.64,Classical,2020-03-05,2023-01-01,730,1032,1
758,USA,4,36.36,10,35,3.64,Reggae,2017-05-20,2020-03-17,1750,1032,2
759,Norway,4,13.8,2,13,6.9,Latin,2017-11-30,2020-10-26,1527,1061,2
760,USA,3,10.37,2,10,5.18,Latin,2018-05-15,2020-06-25,1650,772,2
761,Czech Republic,5,14.86,3,13,4.95,R&B/Soul,2022-04-10,2024-01-25,341,655,0
762,Germany,4,37.09,13,35,2.85,Rock,2019-12-11,2022-12-03,759,1088,2
763,Italy,5,39.8,5,32,7.96,Jazz,2018-08-01,2021-05-15,1326,1018,2
764,Hungary,3,34.05,13,30,2.62,Blues,2019-09-10,2022-07-30,885,1054,2
765,Netherlands,4,14.79,8,14,1.85,Reggae,2017-12-29,2020-09-12,1571,988,2
766,USA,4,3.39,2,3,1.7,Alternative & Punk,2018-08-01,2021-07-06,1274,1070,2
767,Canada,3,83.46,20,79,4.17,Latin,2020-09-01,2023-07-06,544,1038,1
768,Brazil,5,14.86,4,14,3.72,Pop,2019-05-05,2021-08-18,1231,836,2
769,Czech Republic,5,27.8,11,27,2.53,Alternative & Punk,2018-11-29,2021-07-05,1275,949,2
770,Canada,3,21.92,4,21,5.48,Reggae,2019-11-06,2022-08-08,876,1006,2
771,Portugal,4,21.97,7,21,3.14,Metal,2018-04-16,2021-04-02,1369,1082,2
772,France,4,43.52,10,42,4.35,Rock,2018-09-26,2021-05-27,1314,974,2
773,Chile,4,17.46,5,17,3.49,Rock,2023-02-18,2024-10-07,85,597,0
774,Canada,4,18.5,6,18,3.08,Rock,2020-08-08,2023-07-11,539,1067,1
775,USA,4,9.74,3,9,3.25,Reggae,2022-01-01,2024-07-14,170,925,0
776,USA,5,15.09,7,15,2.16,Rock,2018-10-19,2021-05-19,1322,943,2
777,Canada,3,14.32,4,14,3.58,Rock,2017-02-11,2020-01-13,1814,1066,2
778,USA,3,5.75,1,5,5.75,Blues,2019-03-31,2021-07-13,1267,835,2
779,Czech Republic,4,15.01,5,15,3.0,Rock,2020-03-16,2023-01-14,717,1034,1
780,Austria,5,11.56,3,11,3.85,Rock,2021-12-24,2024-02-24,311,792,0
781,Canada,3,30.33,9,30,3.37,Latin,2019-10-02,2022-08-12,872,1045,2
782,Canada,3,1.03,1,1,1.03,Latin,2022-04-27,2023-05-13,598,381,1
783,Brazil,4,1.1,1,1,1.1,Rock,2023-06-19,2024-02-12,323,238,0
784,Portugal,3,6.33,2,6,3.16,Metal,2022-05-12,2024-09-29,93,871,0
785,France,3,80.58,20,78,4.03,Rock,2019-02-23,2022-02-01,1064,1074,2
786,Brazil,5,32.35,11,31,2.94,Rock,2019-12-05,2022-09-04,849,1004,2
787,France,5,47.59,20,46,2.38,Metal,2019-11-14,2022-11-04,788,1086,2
788,Czech Republic,4,44.11,13,38,3.39,Easy Listening,2021-11-25,2024-08-31,122,1010,0
789,USA,5,19.74,6,19,3.29,Rock,2019-12-16,2022-08-21,863,979,2
790,Czech Republic,4,25.06,7,24,3.58,Latin,2018-05-06,2020-01-30,1797,634,2
791,Canada,5,3.16,2,3,1.58,Latin,2021-12-11,2023-01-09,722,394,1
792,USA,3,25.56,7,19,3.65,Classical,2020-12-26,2023-11-02,425,1041,1
793,USA,3,49.68,13,47,3.82,Rock,2020-08-19,2023-07-04,546,1049,1
794,France,4,13.6,4,13,3.4,Rock,2020-09-24,2023-05-15,596,963,1
795,Czech Republic,4,5.21,1,5,5.21,Alternative & Punk,2021-08-16,2023-09-27,461,772,1
796,Brazil,3,2.95,2,3,1.48,Latin,2020-02-20,2022-07-26,889,887,2
797,France,3,35.25,10,34,3.52,Rock,2021-04-26,2024-04-02,273,1072,0
798,India,3,6.42,2,6,3.21,Rock,2022-01-08,2024-06-16,198,890,0
799,Chile,4,32.19,6,28,5.36,R&B/Soul,2017-07-25,2020-04-24,1712,1004,2
800,United Kingdom,4,29.66,6,29,4.94,Metal,2017-11-20,2020-10-28,1525,1073,2
801,Canada,4,23.98,4,23,6.0,Latin,2022-07-27,2024-12-19,12,876,0
802,Brazil,3,41.21,11,40,3.75,Rock,2021-07-21,2024-03-22,284,975,0
803,India,3,2.41,2,2,1.2,R&B/Soul,2018-11-04,2021-06-16,1294,955,2
804,USA,3,2.05,2,2,1.02,Rock,2022-07-17,2024-07-26,158,740,0
805,Germany,5,18.19,10,16,1.82,Blues,2020-05-14,2023-03-08,664,1028,1
806,France,5,6.19,3,6,2.06,Reggae,2021-05-09,2023-06-11,569,763,1
807,Canada,3,8.01,2,8,4.0,Rock,2022-07-31,2023-11-17,410,474,1
808,Canada,3,12.38,6,12,2.06,Metal,2018-11-19,2020-11-14,1508,726,2
809,Canada,4,31.38,11,30,2.85,Rock,2021-10-23,2024-08-21,132,1033,0
810,USA,5,20.06,4,19,5.02,Rock,2020-06-12,2023-05-18,593,1070,1
811,Brazil,3,14.8,5,14,2.96,Pop,2020-01-31,2023-01-26,705,1091,1
812,USA,3,21.07,9,21,2.34,Alternative & Punk,2018-02-01,2020-12-21,1471,1054,2
813,Germany,4,28.47,6,23,4.74,Jazz,2019-03-26,2021-10-16,1172,935,2
814,USA,5,6.03,2,6,3.01,Rock,2021-02-14,2024-01-28,338,1078,0
815,Brazil,5,44.04,11,42,4.0,Rock,2017-07-03,2020-06-20,1655,1083,2
816,USA,4,2.99,3,3,1.0,Latin,2022-01-29,2023-02-05,695,372,1
817,Canada,4,11.1,2,11,5.55,Metal,2022-04-10,2024-07-05,179,817,0
818,Finland,4,7.65,4,7,1.91,Rock,2019-07-14,2022-06-02,943,1054,2
819,United Kingdom,3,17.37,5,13,3.47,Classical,2018-10-26,2021-02-25,1405,853,2
820,India,3,15.21,4,14,3.8,Alternative & Punk,2021-01-03,2022-11-08,784,674,2
821,Austria,4,26.56,5,23,5.31,Blues,2018-11-02,2021-04-22,1349,902,2
822,Portugal,5,29.31,10,24,2.93,Jazz,2018-02-01,2021-01-15,1446,1079,2
823,Italy,4,35.35,12,34,2.95,Rock,2020-11-18,2023-11-01,426,1078,1
824,Czech Republic,5,29.78,9,28,3.31,Alternative & Punk,2020-08-24,2023-08-02,517,1073,1
825,Canada,3,25.62,11,24,2.33,Rock,2019-02-26,2021-12-07,1120,1015,2
826,United Kingdom,5,20.6,6,20,3.43,Alternative & Punk,2018-08-04,2021-05-18,1323,1018,2
827,Brazil,4,19.74,8,19,2.47,Latin,2020-03-05,2022-01-28,1068,694,2
828,United Kingdom,5,28.23,7,28,4.03,Alternative & Punk,2018-06-02,2021-03-06,1396,1008,2
829,Finland,5,11.23,6,11,1.87,Rock,2019-11-28,2022-09-17,836,1024,2
830,United Kingdom,3,2.23,1,2,2.23,Rock,2024-01-06,2024-10-28,64,296,0
831,Canada,5,3.18,3,3,1.06,Rock,2021-06-24,2024-03-15,291,995,0
832,United Kingdom,3,10.16,3,10,3.39,Latin,2021-06-09,2024-05-31,214,1087,0
833,France,4,2.15,1,2,2.15,Alternative & Punk,2023-01-06,2023-07-21,529,196,1
834,Portugal,5,13.57,3,13,4.52,Metal,2019-06-02,2021-05-17,1324,715,2
835,USA,5,10.38,1,10,10.38,Rock,2019-12-15,2020-03-04,1763,80,2
836,Italy,5,31.27,13,30,2.41,Rock,2017-10-27,2020-07-19,1626,996,2
837,Czech Republic,3,17.22,2,16,8.61,Latin,2020-12-23,2023-11-23,404,1065,1
838,Other,5,28.17,12,27,2.35,Rock,2019-05-25,2022-04-30,976,1071,2
839,Norway,3,7.29,3,7,2.43,Rock,2017-08-18,2020-08-12,1602,1090,2
840,USA,3,24.81,10,24,2.48,Rock,2018-04-13,2021-02-26,1404,1050,2
841,Portugal,5,5.17,4,5,1.29,Latin,2018-09-21,2021-04-30,1341,952,2
842,USA,3,7.2,4,7,1.8,Rock,2017-04-19,2020-03-26,1741,1072,2
843,Portugal,4,20.19,7,19,2.88,Latin,2021-01-19,2023-09-02,486,956,1
844,Czech Republic,5,2.17,1,2,2.17,Alternative & Punk,2019-08-10,2020-04-18,1718,252,2
845,France,3,56.24,15,55,3.75,Alternative & Punk,2019-08-16,2022-03-24,1013,951,2
846,Ireland,3,9.9,4,8,2.48,Jazz,2017-05-18,2020-03-07,1760,1024,2
847,France,3,20.93,6,20,3.49,Metal,2021-10-03,2024-04-07,268,917,0
848,India,3,18.06,4,17,4.52,Rock,2018-06-18,2020-12-28,1464,924,2
849,Canada,4,0.94,1,1,0.94,Rock,2023-02-12,2024-09-26,96,592,0
850,USA,5,13.33,5,13,2.67,Alternative & Punk,2022-04-27,2024-12-29,2,977,0
851,USA,3,38.0,8,30,4.75,Jazz,2018-10-25,2021-08-29,1220,1039,2
852,Germany,4,65.0,12,57,5.42,R&B/Soul,2017-12-08,2020-05-22,1684,896,2
853,Canada,4,51.44,19,49,2.71,Latin,2017-10-08,2020-09-27,1556,1085,2
854,Canada,3,66.15,13,64,5.09,Pop,2019-04-06,2022-03-26,1011,1085,2
855,Canada,3,9.63,3,9,3.21,Rock,2019-11-04,2021-12-04,1123,761,2
856,Denmark,5,18.1,7,17,2.59,Latin,2022-03-13,2024-10-25,67,957,0
857,Hungary,3,23.66,10,22,2.37,Rock,2020-08-27,2023-07-25,525,1062,1
858,Germany,3,20.83,8,20,2.6,Rock,2019-08-23,2022-05-08,968,989,2
859,Italy,4,25.69,8,24,3.21,Rock,2018-04-12,2021-01-12,1449,1006,2
860,Austria,4,24.98,8,24,3.12,Rock,2018-10-16,2021-05-25,1316,952,2
861,France,3,30.87,9,30,3.43,Metal,2021-07-29,2024-01-22,344,907,0
862,India,3,15.38,2,15,7.69,Pop,2021-06-15,2023-07-21,529,766,1
863,Ireland,5,14.42,6,14,2.4,Rock,2019-08-02,2021-06-30,1280,698,2
864,Norway,4,21.17,2,18,10.58,Blues,2018-02-28,2020-02-13,1783,715,2
865,USA,3,35.65,10,35,3.57,Rock,2017-09-03,2020-02-05,1791,885,2
866,USA,4,19.09,5,18,3.82,Rock,2020-09-30,2023-09-06,482,1071,1
867,Brazil,3,5.45,3,5,1.82,Rock,2021-04-09,2024-01-03,363,999,0
868,France,4,10.41,5,10,2.08,Alternative & Punk,2018-07-27,2021-03-07,1395,954,2
869,Germany,4,19.42,9,17,2.16,Easy Listening,2017-12-28,2020-07-30,1615,945,2
870,USA,3,11.24,7,11,1.61,Rock,2020-05-13,2022-10-28,795,898,2
871,France,4,23.4,8,19,2.92,Jazz,2017-11-29,2020-08-09,1605,984,2
872,France,5,26.88,8,26,3.36,Latin,2020-03-06,2022-11-10,782,979,2
873,USA,4,3.0,1,3,3.0,Alternative & Punk,2020-01-25,2020-11-17,1505,297,2
874,France,3,22.51,5,22,4.5,Rock,2019-10-17,2021-05-26,1315,587,2
875,USA,4,2.11,2,2,1.06,Alternative & Punk,2021-04-23,2022-12-15,747,601,2
876,Germany,3,8.27,5,8,1.65,Latin,2019-09-05,2022-05-02,974,970,2
877,Other,3,22.93,9,19,2.55,Jazz,2018-10-26,2021-05-29,1312,946,2
878,Belgium,5,23.91,7,23,3.42,Rock,2021-01-23,2023-03-08,664,774,1
879,Germany,4,31.32,10,30,3.13,Rock,2019-09-17,2022-07-11,904,1028,2
880,USA,5,3.12,3,3,1.04,Rock,2021-10-30,2023-06-13,567,591,1
881,USA,3,20.57,5,20,4.11,Latin,2018-05-31,2020-12-09,1483,923,2
882,Brazil,4,14.58,5,14,2.92,Latin,2022-01-03,2024-11-30,31,1062,0
883,United Kingdom,4,23.03,6,22,3.84,Rock,2020-05-19,2023-05-04,607,1080,1
884,France,4,69.88,20,56,3.49,Jazz,2019-05-29,2022-02-05,1060,983,2
885,Norway,5,4.17,1,4,4.17,Metal,2022-06-05,2022-07-06,909,31,2
886,France,3,13.63,6,13,2.27,Rock,2020-09-11,2023-05-12,599,973,1
887,Belgium,3,33.05,9,24,3.67,Classical,2021-03-01,2023-09-28,460,941,1
888,USA,3,18.19,3,14,6.06,Jazz,2018-12-07,2020-05-30,1676,540,2
889,Belgium,3,46.57,14,44,3.33,Metal,2021-12-23,2024-12-04,27,1077,0
890,Canada,5,15.38,5,15,3.08,Pop,2019-07-26,2022-05-29,947,1038,2
891,United Kingdom,3,2.1,2,2,1.05,Latin,2021-05-26,2024-05-16,229,1086,0
892,USA,3,19.52,7,19,2.79,Latin,2021-03-27,2023-11-10,417,958,1
893,Germany,4,32.06,9,31,3.56,Alternative & Punk,2020-03-18,2022-09-28,825,924,2
894,Chile,3,19.29,6,15,3.22,Classical,2021-07-17,2024-06-25,189,1074,0
895,Canada,4,31.26,6,26,5.21,Jazz,2021-01-28,2023-10-28,430,1003,1
896,Czech Republic,4,39.93,16,39,2.5,Rock,2021-04-08,2023-10-30,428,935,1
897,Czech Republic,5,29.76,9,28,3.31,Rock,2022-03-31,2024-05-01,244,762,0
898,Denmark,5,6.72,2,7,3.36,Latin,2020-10-16,2023-01-17,714,823,1
899,Chile,5,15.05,6,11,2.51,Classical,2022-02-24,2024-12-29,2,1039,0
900,Czech Republic,3,39.32,12,38,3.28,Alternative & Punk,2017-06-22,2020-04-02,1734,1015,2
901,USA,4,39.95,10,34,4.0,Easy Listening,2018-11-21,2021-07-29,1251,981,2
902,Norway,4,27.95,7,24,3.99,Blues,2020-01-23,2022-08-05,879,925,2
903,USA,5,21.68,2,16,10.84,Classical,2021-12-26,2024-05-22,223,878,0
904,USA,5,34.67,9,31,3.85,Easy Listening,2021-02-22,2023-10-04,454,954,1
905,Portugal,3,17.38,6,17,2.9,Rock,2018-08-25,2021-05-18,1323,997,2
906,Austria,4,31.18,13,30,2.4,Metal,2021-10-20,2024-06-24,190,978,0
